"Otherwise , we are as a passive smoker , we must warn them -LRB- smoker -RRB- for changing their habit in smoke , if they ca n't leave the cigarette , tell them to understand us as a passive smoker ."	78:90	"When the <verb> <<warn>> is used in the sense of 'to warn something', the warned action is expressed with a <to infinitive> instead of <preposition + gerund>."
"Well , let 's see ; if a behavior may cause diseases in a large environment , do you want it exist ?"	90:98	"When the <verb> <<want>> is used to express ''to want someone to do something'', the <verb> of the desired action takes the form of <to infinitive> instead of <infinitive>."
"Firstly , you should think every student from poor to rich ."	21:32	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> such as 'of' or 'about' needs to precede an <object>."
"Conversely , I think also a disadvantage ."	21:27	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> such as 'of' or 'about' needs to precede an <object>."
"Before we go to high school , we should think your future ."	40:50:00	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> such as 'of' or 'about' needs to precede an <object>."
"And if smoker think children and surround people , they should keep off smoking such a place ."	14:28	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> such as 'of' or 'about' needs to precede an <object>."
"When you think part-time job in that way , the experience of it will be your forever treasure ."	9:24	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
"When other students all lounged , I already think my future and my career planning ."	44:52:00	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
"Through these hard work , you will get result of money , so you will think money 's importance ."	69:80	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
Through the trial and error you will think a matter from different perspective .	37:44:00	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
They do n't think student 's grim realities of life .	12:25	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
The men who run the restaurants should think another way that smoking and no smoking people can go there at the same time .	39:52:00	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
"Sometimes I become to want to smoke , such a time I think that talk ."	52:62	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
So college students should work a part-time job to think balance between study and work .	51:64	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
It is OK if we think both people .	15:25	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
"If you have never thought your parent 's troubles , it will be a chance to think of them ."	18:30	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
"He may think everything perfectly , but it is not exactly like that ."	7:23	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
For my opinion I think a part-time job is not important for the college student when they thinking only the extra income from a part-time job .	90:103	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
Can make them think a lot of things in them life .	14:21	"When the <verb> <<think>> is used as an <intransitive verb>, a <preposition> needs to precede the what is being thought about. Look up the <verb> <<think>> in the dictionary to find the appropriate preposition."
